hhid,cpi_code,cpi_category,total_spend_rwf,province,district,ur,quintile,weight,poverty,total_hh_spend,spend_share_pct
304925.0,04,Housing and utilities,100.0,Southern,Muhanga,Rural,Q1,190.15220904502624,Moderately poor,50056.453,0.2
304925.0,05,Furnishing and household,29000.0,Southern,Muhanga,Rural,Q1,190.15220904502624,Moderately poor,50056.453,57.93
304925.0,08,Communication,100.0,Southern,Muhanga,Rural,Q1,190.15220904502624,Moderately poor,50056.453,0.2
304925.0,10,Education,200.0,Southern,Muhanga,Rural,Q1,190.15220904502624,Moderately poor,50056.453,0.4
304925.0,12,Miscellaneous,12200.0,Southern,Muhanga,Rural,Q1,190.15220904502624,Moderately poor,50056.453,24.37
304926.0,03,Clothing and footwear,40000.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,152504.009,26.23
304926.0,05,Furnishing and household,42000.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,152504.009,27.54
304926.0,06,Health,6000.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,152504.009,3.93
304926.0,10,Education,200.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,152504.009,0.13
304926.0,12,Miscellaneous,2300.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,152504.009,1.51
304927.0,05,Furnishing and household,42000.0,Southern,Muhanga,Urban,Q4,170.20747103995836,Non Poor,74541.0,56.34
304927.0,06,Health,3000.0,Southern,Muhanga,Urban,Q4,170.20747103995836,Non Poor,74541.0,4.02
304927.0,10,Education,200.0,Southern,Muhanga,Urban,Q4,170.20747103995836,Non Poor,74541.0,0.27
304928.0,03,Clothing and footwear,20000.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,154222.585,12.97
304928.0,05,Furnishing and household,18400.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,154222.585,11.93
304928.0,06,Health,91000.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,154222.585,59.01
304928.0,10,Education,4200.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,154222.585,2.72
304928.0,12,Miscellaneous,5000.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,154222.585,3.24
304929.0,05,Furnishing and household,42000.0,Southern,Muhanga,Urban,Q4,170.20747103995836,Non Poor,65375.0,64.24
304929.0,06,Health,3000.0,Southern,Muhanga,Urban,Q4,170.20747103995836,Non Poor,65375.0,4.59
304929.0,07,Transport,500.0,Southern,Muhanga,Urban,Q4,170.20747103995836,Non Poor,65375.0,0.76
304929.0,10,Education,200.0,Southern,Muhanga,Urban,Q4,170.20747103995836,Non Poor,65375.0,0.31
304930.0,05,Furnishing and household,3000.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,12600.0,23.81
304930.0,10,Education,200.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,12600.0,1.59
304931.0,05,Furnishing and household,3000.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,19500.0,15.38
304931.0,06,Health,3000.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,19500.0,15.38
304932.0,03,Clothing and footwear,158000.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,301260.5,52.45
304932.0,05,Furnishing and household,89900.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,301260.5,29.84
304932.0,06,Health,10000.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,301260.5,3.32
304932.0,08,Communication,200.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,301260.5,0.07
304932.0,10,Education,200.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,301260.5,0.07
304932.0,12,Miscellaneous,27000.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,301260.5,8.96
304933.0,05,Furnishing and household,68000.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,136508.0,49.81
304933.0,10,Education,200.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,136508.0,0.15
304934.0,05,Furnishing and household,29500.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,50200.0,58.76
304934.0,10,Education,200.0,Southern,Muhanga,Urban,Q5,170.20747103995836,Non Poor,50200.0,0.4
304935.0,04,Housing and utilities,100.0,Southern,Muhanga,Rural,Q3,194.5154697380307,Non Poor,13067.0,0.77
304935.0,05,Furnishing and household,3000.0,Southern,Muhanga,Rural,Q3,194.5154697380307,Non Poor,13067.0,22.96
304935.0,10,Education,200.0,Southern,Muhanga,Rural,Q3,194.5154697380307,Non Poor,13067.0,1.53
304936.0,02,Alcoholic beverages and tobacco,10000.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,30465.73,32.82
304936.0,03,Clothing and footwear,7200.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,30465.73,23.63
304936.0,04,Housing and utilities,50.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,30465.73,0.16
304936.0,05,Furnishing and household,13000.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,30465.73,42.67
304936.0,10,Education,200.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,30465.73,0.66
304937.0,03,Clothing and footwear,6000.0,Southern,Muhanga,Rural,Q2,194.5154697380307,Non Poor,65306.256,9.19
304937.0,04,Housing and utilities,200.0,Southern,Muhanga,Rural,Q2,194.5154697380307,Non Poor,65306.256,0.31
304937.0,05,Furnishing and household,42000.0,Southern,Muhanga,Rural,Q2,194.5154697380307,Non Poor,65306.256,64.31
304937.0,10,Education,200.0,Southern,Muhanga,Rural,Q2,194.5154697380307,Non Poor,65306.256,0.31
304938.0,04,Housing and utilities,100.0,Southern,Muhanga,Rural,Q1,194.5154697380307,Moderately poor,12657.503,0.79
304938.0,05,Furnishing and household,3000.0,Southern,Muhanga,Rural,Q1,194.5154697380307,Moderately poor,12657.503,23.7
304938.0,10,Education,200.0,Southern,Muhanga,Rural,Q1,194.5154697380307,Moderately poor,12657.503,1.58
304939.0,04,Housing and utilities,100.0,Southern,Muhanga,Rural,Q3,194.5154697380307,Non Poor,17313.011,0.58
304939.0,05,Furnishing and household,16000.0,Southern,Muhanga,Rural,Q3,194.5154697380307,Non Poor,17313.011,92.42
304939.0,08,Communication,400.0,Southern,Muhanga,Rural,Q3,194.5154697380307,Non Poor,17313.011,2.31
304939.0,10,Education,200.0,Southern,Muhanga,Rural,Q3,194.5154697380307,Non Poor,17313.011,1.16
304940.0,03,Clothing and footwear,27000.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,183061.746,14.75
304940.0,04,Housing and utilities,50.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,183061.746,0.03
304940.0,05,Furnishing and household,151000.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,183061.746,82.49
304940.0,06,Health,3000.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,183061.746,1.64
304940.0,10,Education,200.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,183061.746,0.11
304941.0,03,Clothing and footwear,25000.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,123178.888,20.3
304941.0,04,Housing and utilities,200.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,123178.888,0.16
304941.0,05,Furnishing and household,42000.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,123178.888,34.1
304941.0,10,Education,200.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,123178.888,0.16
304941.0,12,Miscellaneous,30000.0,Southern,Muhanga,Rural,Q4,194.5154697380307,Non Poor,123178.888,24.35
304942.0,04,Housing and utilities,100.0,Southern,Muhanga,Rural,Q3,194.5154697380307,Non Poor,44067.753,0.23
304942.0,05,Furnishing and household,42000.0,Southern,Muhanga,Rural,Q3,194.5154697380307,Non Poor,44067.753,95.31
304942.0,10,Education,200.0,Southern,Muhanga,Rural,Q3,194.5154697380307,Non Poor,44067.753,0.45
304943.0,04,Housing and utilities,200.0,Southern,Muhanga,Rural,Q3,194.5154697380307,Non Poor,33955.006,0.59
304943.0,05,Furnishing and household,29000.0,Southern,Muhanga,Rural,Q3,194.5154697380307,Non Poor,33955.006,85.41
304943.0,10,Education,200.0,Southern,Muhanga,Rural,Q3,194.5154697380307,Non Poor,33955.006,0.59
304944.0,03,Clothing and footwear,26500.0,Southern,Muhanga,Rural,Q3,182.04878048780492,Non Poor,86361.663,30.68
304944.0,04,Housing and utilities,100.0,Southern,Muhanga,Rural,Q3,182.04878048780492,Non Poor,86361.663,0.12
304944.0,05,Furnishing and household,55000.0,Southern,Muhanga,Rural,Q3,182.04878048780492,Non Poor,86361.663,63.69
304944.0,10,Education,200.0,Southern,Muhanga,Rural,Q3,182.04878048780492,Non Poor,86361.663,0.23
304945.0,04,Housing and utilities,3100.0,Southern,Muhanga,Rural,Q5,182.04878048780492,Non Poor,34605.135,8.96
304945.0,05,Furnishing and household,16000.0,Southern,Muhanga,Rural,Q5,182.04878048780492,Non Poor,34605.135,46.24
304945.0,06,Health,3000.0,Southern,Muhanga,Rural,Q5,182.04878048780492,Non Poor,34605.135,8.67
304945.0,10,Education,200.0,Southern,Muhanga,Rural,Q5,182.04878048780492,Non Poor,34605.135,0.58
304946.0,04,Housing and utilities,50.0,Southern,Muhanga,Rural,Q4,182.04878048780492,Non Poor,85808.003,0.06
304946.0,05,Furnishing and household,56200.0,Southern,Muhanga,Rural,Q4,182.04878048780492,Non Poor,85808.003,65.5
304946.0,06,Health,3000.0,Southern,Muhanga,Rural,Q4,182.04878048780492,Non Poor,85808.003,3.5
304946.0,10,Education,200.0,Southern,Muhanga,Rural,Q4,182.04878048780492,Non Poor,85808.003,0.23
304946.0,12,Miscellaneous,300.0,Southern,Muhanga,Rural,Q4,182.04878048780492,Non Poor,85808.003,0.35
304947.0,04,Housing and utilities,50.0,Southern,Muhanga,Rural,Q2,182.04878048780492,Moderately poor,44653.12,0.11
304947.0,05,Furnishing and household,42000.0,Southern,Muhanga,Rural,Q2,182.04878048780492,Moderately poor,44653.12,94.06
304947.0,10,Education,200.0,Southern,Muhanga,Rural,Q2,182.04878048780492,Moderately poor,44653.12,0.45
304948.0,05,Furnishing and household,29000.0,Southern,Muhanga,Rural,Q3,182.04878048780492,Non Poor,32309.9,89.76
304948.0,06,Health,1500.0,Southern,Muhanga,Rural,Q3,182.04878048780492,Non Poor,32309.9,4.64
304948.0,10,Education,200.0,Southern,Muhanga,Rural,Q3,182.04878048780492,Non Poor,32309.9,0.62
304949.0,04,Housing and utilities,35.0,Southern,Muhanga,Rural,Q2,182.04878048780492,Non Poor,34747.625,0.1
304949.0,05,Furnishing and household,29000.0,Southern,Muhanga,Rural,Q2,182.04878048780492,Non Poor,34747.625,83.46
304949.0,10,Education,200.0,Southern,Muhanga,Rural,Q2,182.04878048780492,Non Poor,34747.625,0.58
304949.0,12,Miscellaneous,100.0,Southern,Muhanga,Rural,Q2,182.04878048780492,Non Poor,34747.625,0.29
304950.0,04,Housing and utilities,50.0,Southern,Muhanga,Rural,Q3,182.04878048780492,Non Poor,40924.506,0.12
304950.0,05,Furnishing and household,29000.0,Southern,Muhanga,Rural,Q3,182.04878048780492,Non Poor,40924.506,70.86
304950.0,08,Communication,100.0,Southern,Muhanga,Rural,Q3,182.04878048780492,Non Poor,40924.506,0.24
304950.0,10,Education,200.0,Southern,Muhanga,Rural,Q3,182.04878048780492,Non Poor,40924.506,0.49
304951.0,04,Housing and utilities,100.0,Southern,Muhanga,Rural,Q4,182.04878048780492,Non Poor,27085.2952,0.37
304951.0,05,Furnishing and household,20500.0,Southern,Muhanga,Rural,Q4,182.04878048780492,Non Poor,27085.2952,75.69
304951.0,06,Health,3000.0,Southern,Muhanga,Rural,Q4,182.04878048780492,Non Poor,27085.2952,11.08
304951.0,10,Education,200.0,Southern,Muhanga,Rural,Q4,182.04878048780492,Non Poor,27085.2952,0.74
304952.0,04,Housing and utilities,50.0,Southern,Muhanga,Rural,Q2,182.04878048780492,Non Poor,65454.085,0.08
304952.0,05,Furnishing and household,42000.0,Southern,Muhanga,Rural,Q2,182.04878048780492,Non Poor,65454.085,64.17
304952.0,10,Education,200.0,Southern,Muhanga,Rural,Q2,182.04878048780492,Non Poor,65454.085,0.31
304953.0,03,Clothing and footwear,38000.0,Southern,Muhanga,Rural,Q4,191.25211164520405,Non Poor,109781.431,34.61
304953.0,04,Housing and utilities,20870.0,Southern,Muhanga,Rural,Q4,191.25211164520405,Non Poor,109781.431,19.01
304953.0,05,Furnishing and household,33000.0,Southern,Muhanga,Rural,Q4,191.25211164520405,Non Poor,109781.431,30.06
304953.0,10,Education,200.0,Southern,Muhanga,Rural,Q4,191.25211164520405,Non Poor,109781.431,0.18
304954.0,03,Clothing and footwear,17600.0,Southern,Muhanga,Rural,Q4,191.25211164520405,Non Poor,171631.603,10.25
304954.0,04,Housing and utilities,18100.0,Southern,Muhanga,Rural,Q4,191.25211164520405,Non Poor,171631.603,10.55
304954.0,05,Furnishing and household,68000.0,Southern,Muhanga,Rural,Q4,191.25211164520405,Non Poor,171631.603,39.62
304954.0,06,Health,600.0,Southern,Muhanga,Rural,Q4,191.25211164520405,Non Poor,171631.603,0.35
304954.0,10,Education,200.0,Southern,Muhanga,Rural,Q4,191.25211164520405,Non Poor,171631.603,0.12
304954.0,12,Miscellaneous,45600.0,Southern,Muhanga,Rural,Q4,191.25211164520405,Non Poor,171631.603,26.57
304955.0,04,Housing and utilities,100.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,62406.51,0.16
304955.0,05,Furnishing and household,29000.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,62406.51,46.47
304955.0,10,Education,200.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,62406.51,0.32
304956.0,05,Furnishing and household,29150.0,Southern,Muhanga,Rural,Q1,191.25211164520405,Moderately poor,29760.0,97.95
304956.0,10,Education,200.0,Southern,Muhanga,Rural,Q1,191.25211164520405,Moderately poor,29760.0,0.67
304957.0,03,Clothing and footwear,2500.0,Southern,Muhanga,Rural,Q2,191.25211164520405,Non Poor,40704.466,6.14
304957.0,04,Housing and utilities,100.0,Southern,Muhanga,Rural,Q2,191.25211164520405,Non Poor,40704.466,0.25
304957.0,05,Furnishing and household,29000.0,Southern,Muhanga,Rural,Q2,191.25211164520405,Non Poor,40704.466,71.25
304957.0,10,Education,200.0,Southern,Muhanga,Rural,Q2,191.25211164520405,Non Poor,40704.466,0.49
304958.0,03,Clothing and footwear,14000.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,91739.742,15.26
304958.0,04,Housing and utilities,2100.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,91739.742,2.29
304958.0,05,Furnishing and household,42000.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,91739.742,45.78
304958.0,06,Health,2000.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,91739.742,2.18
304958.0,07,Transport,1500.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,91739.742,1.64
304958.0,10,Education,200.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,91739.742,0.22
304959.0,03,Clothing and footwear,25000.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,86743.596,28.82
304959.0,04,Housing and utilities,10080.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,86743.596,11.62
304959.0,05,Furnishing and household,16000.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,86743.596,18.45
304959.0,07,Transport,4000.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,86743.596,4.61
304959.0,10,Education,200.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,86743.596,0.23
304960.0,04,Housing and utilities,21000.0,Southern,Muhanga,Rural,Q3,191.25211164520405,Non Poor,62036.508,33.85
304960.0,05,Furnishing and household,29000.0,Southern,Muhanga,Rural,Q3,191.25211164520405,Non Poor,62036.508,46.75
304960.0,10,Education,200.0,Southern,Muhanga,Rural,Q3,191.25211164520405,Non Poor,62036.508,0.32
304961.0,05,Furnishing and household,23000.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,127725.084,18.01
304961.0,06,Health,10000.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,127725.084,7.83
304961.0,10,Education,200.0,Southern,Muhanga,Rural,Q5,191.25211164520405,Non Poor,127725.084,0.16
304962.0,03,Clothing and footwear,25000.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,127000.25,19.69
304962.0,05,Furnishing and household,29000.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,127000.25,22.83
304962.0,06,Health,3000.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,127000.25,2.36
304962.0,10,Education,200.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,127000.25,0.16
304962.0,12,Miscellaneous,1200.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,127000.25,0.94
304963.0,05,Furnishing and household,29000.0,Southern,Muhanga,Urban,Q3,190.17087313557903,Non Poor,48900.0,59.3
304963.0,06,Health,9000.0,Southern,Muhanga,Urban,Q3,190.17087313557903,Non Poor,48900.0,18.4
304963.0,10,Education,200.0,Southern,Muhanga,Urban,Q3,190.17087313557903,Non Poor,48900.0,0.41
304964.0,05,Furnishing and household,15000.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,79024.875,18.98
304964.0,06,Health,3000.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,79024.875,3.8
304964.0,08,Communication,15000.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,79024.875,18.98
304964.0,10,Education,200.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,79024.875,0.25
304965.0,05,Furnishing and household,16000.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,29250.1,54.7
304965.0,10,Education,200.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,29250.1,0.68
304966.0,05,Furnishing and household,68000.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,118600.3,57.34
304966.0,10,Education,200.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,118600.3,0.17
304967.0,05,Furnishing and household,42000.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,69750.0,60.22
304967.0,10,Education,200.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,69750.0,0.29
304968.0,05,Furnishing and household,3000.0,Southern,Muhanga,Urban,Q4,190.17087313557903,Non Poor,11000.0,27.27
304968.0,08,Communication,1000.0,Southern,Muhanga,Urban,Q4,190.17087313557903,Non Poor,11000.0,9.09
304968.0,10,Education,200.0,Southern,Muhanga,Urban,Q4,190.17087313557903,Non Poor,11000.0,1.82
304969.0,03,Clothing and footwear,5000.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,54460.796,9.18
304969.0,05,Furnishing and household,29000.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,54460.796,53.25
304969.0,10,Education,200.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,54460.796,0.37
304970.0,03,Clothing and footwear,8000.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,18600.0,43.01
304970.0,10,Education,200.0,Southern,Muhanga,Urban,Q5,190.17087313557903,Non Poor,18600.0,1.08
304971.0,04,Housing and utilities,100.0,Southern,Muhanga,Rural,Q3,189.42344173441734,Non Poor,54281.818,0.18
304971.0,05,Furnishing and household,42000.0,Southern,Muhanga,Rural,Q3,189.42344173441734,Non Poor,54281.818,77.37
304971.0,10,Education,200.0,Southern,Muhanga,Rural,Q3,189.42344173441734,Non Poor,54281.818,0.37
304972.0,05,Furnishing and household,3000.0,Southern,Muhanga,Rural,Q4,189.42344173441734,Non Poor,31630.753,9.48
304972.0,10,Education,200.0,Southern,Muhanga,Rural,Q4,189.42344173441734,Non Poor,31630.753,0.63
304973.0,04,Housing and utilities,25300.0,Southern,Muhanga,Rural,Q5,189.42344173441734,Non Poor,104521.595,24.21
304973.0,05,Furnishing and household,42000.0,Southern,Muhanga,Rural,Q5,189.42344173441734,Non Poor,104521.595,40.18
304973.0,06,Health,3000.0,Southern,Muhanga,Rural,Q5,189.42344173441734,Non Poor,104521.595,2.87
304973.0,10,Education,200.0,Southern,Muhanga,Rural,Q5,189.42344173441734,Non Poor,104521.595,0.19
304974.0,05,Furnishing and household,36500.0,Southern,Muhanga,Rural,Q4,189.42344173441734,Non Poor,57376.634,63.61
304974.0,10,Education,200.0,Southern,Muhanga,Rural,Q4,189.42344173441734,Non Poor,57376.634,0.35
304975.0,03,Clothing and footwear,30000.0,Southern,Muhanga,Rural,Q3,189.42344173441734,Non Poor,98720.01,30.39
304975.0,05,Furnishing and household,45000.0,Southern,Muhanga,Rural,Q3,189.42344173441734,Non Poor,98720.01,45.58
304975.0,06,Health,3000.0,Southern,Muhanga,Rural,Q3,189.42344173441734,Non Poor,98720.01,3.04
304975.0,10,Education,200.0,Southern,Muhanga,Rural,Q3,189.42344173441734,Non Poor,98720.01,0.2
304976.0,05,Furnishing and household,16000.0,Southern,Muhanga,Rural,Q4,189.42344173441734,Non Poor,35458.0,45.12
304976.0,10,Education,200.0,Southern,Muhanga,Rural,Q4,189.42344173441734,Non Poor,35458.0,0.56
304977.0,04,Housing and utilities,200.0,Southern,Muhanga,Rural,Q5,189.42344173441734,Non Poor,31700.336,0.63
304977.0,05,Furnishing and household,16000.0,Southern,Muhanga,Rural,Q5,189.42344173441734,Non Poor,31700.336,50.47
304977.0,10,Education,200.0,Southern,Muhanga,Rural,Q5,189.42344173441734,Non Poor,31700.336,0.63
304978.0,04,Housing and utilities,100.0,Southern,Muhanga,Rural,Q1,189.42344173441734,Severaly Poor,32958.852,0.3
304978.0,05,Furnishing and household,29000.0,Southern,Muhanga,Rural,Q1,189.42344173441734,Severaly Poor,32958.852,87.99
